Column1,Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Neighborhood
2962,Deluxe 5 Bedroom Terraced Duplex With 2 Rooms Bq,Banana Island Ikoyi Lagos,$,"1,700,000",0,0,0,5 beds,5 baths,6 Toilets,Banana Island
2963,Available Land,2nd Avenue Extension Ikoyi Lagos,$,"11,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
2964,Available Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"1,800,000,000",0,0,0,0 beds,0 baths,0 Toilets,Foreshore
2965,Newly Built 4 Bedroom Waterfront Massionette,Banana Island Ikoyi Lagos,₦,"480,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
2966,Top Notch Well Spaced 4 Bedroom Semi Detached House,Parkview Estate Ikoyi Lagos,₦,"300,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
2967,Available Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"180,000,000",0,0,0,0 beds,0 baths,0 Toilets,Foreshore
2968,Available Land,Bourdillon Ikoyi Lagos,₦,"600,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
2969,Exquisite 4 Bedroom Maisonette With Bq,Ikoyi Lagos,₦,"170,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
2970,Available Land,Parkview Estate Ikoyi Lagos,₦,"1,100,000,000",0,0,0,0 beds,0 baths,0 Toilets,Parkview
2971,6 Bedroom Detached Duplex,Banana Island Ikoyi Lagos,$,"1,500,000",0,0,0,6 beds,6 baths,7 Toilets,Banana Island
2972,Available Land,Bourdillon Ikoyi Lagos,₦,"735,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
2973,Exquisitely Built Semi Detached 4 Bedroom Duplex,Banana Island Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
2974,4 Bedroom Terrace House,Old Ikoyi Ikoyi Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,5 Toilets,Old Ikoyi
2975,5 Bedroom Fully Detached Duplex,Banana Island Ikoyi Lagos,₦,"1,700,000,000",0,0,0,5 beds,5 baths,6 Toilets,Banana Island
2976,Available Land,Glover Road Old Ikoyi Ikoyi Lagos,₦,"5,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
2977,Newly Built 5bedroom Detached Duplex,Ikoyi Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
2978,Luxury 5 Apartment With Swimming Pool,Ikoyi Lagos,₦,"800,000,000",0,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
2979,"5 Bedroom Fully Detached Duplex With Swimming Pool, Private Elevator And 2 Room Bq",Banana Island Estate Banana Island Ikoyi Lagos,₦,"750,000,000",0,0,0,5 beds,5 baths,6 Toilets,Banana Island
2980,Brand New 4 Bedroom Semi Detached House Plus 2 Rooms Servant Quarters,Parkview Estate Ikoyi Parkview Estate Ikoyi Lagos,₦,"190,000,000",0,1,0,4 beds,4 baths,5 Toilets,Parkview
2981,Plots Of Land,Banana Lsland Banana Island Ikoyi Lagos,₦,"1,100,000",0,0,0, beds, baths, Toilets,Banana Island
2982,Land,Banana Island Ikoyi Lagos,₦,"1,100,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
2983,5 Bedroom Terrace Duplex,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"250,000,000",0,0,0,5 beds,5 baths,6 Toilets,Old Ikoyi
2984,Quality 2 Bedroom Flat With Bq And Gym,Old Ikoyi Ikoyi Lagos,₦,"170,000,000",0,1,0,2 beds,2 baths,3 Toilets,Old Ikoyi
2985,Waterfront 5 Bedroom Fully Detached Duplex With Jetty And 2 Bqs,Ikoyi Ikoyi S.w Ikoyi Lagos,₦,"700,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Ikoyi
2986,Duplex With Bq,Lugard Road Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
2987,Filling Station,Awolowo Road Ikoyi Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
2988,5 Bedroom Spaced Fully Detached Duplex,Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
2989,High Class Opulent Luxury 5 Bed Automated Maisonette,Ikoyi Ikoyi Lagos,$,"2,000,000",0,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
2990,Luxurious 5 Bedroom Detached Duplex,Ikoyi Lagos,₦,"2,000,000,000",0,1,0,0 beds,0 baths,0 Toilets,Other Ikoyi
2991,Duplex With Bq,Lugard Road Ikoyi Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
2992,2 Bedroom Serviced Apartments, Banana Island Ikoyi Lagos,₦,"145,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
2993,Newly Built 2 Bedroom Flat With Swimming Pool And Gym,Ikoyi S.w Ikoyi Lagos,₦,"170,000,000",0,1,0,2 beds,2 baths,3 Toilets,Other Ikoyi
2994,Luxury 3 Bedroom All En Suite With A Room Bq,Banana Island Ikoyi Banana Island Ikoyi Lagos,₦,"230,000,000",0,0,0,3 beds,4 baths,5 Toilets,Banana Island
2995,"Luxury 3 Bedroom Flat, Pent House",Osborne Phase2 Ikoyi Osborne Foreshore Estate Ikoyi Lagos,₦,"140,000,000",0,0,0,3 beds,3 baths,4 Toilets,Foreshore
2996,3 Bedroom Serviced Apartments With A Room Bq,Banana Island Ikoyi Banana Island Ikoyi Lagos,₦,"160,000,000",1,0,0,3 beds,3 baths,4 Toilets,Banana Island
2997,Smart 5 Bedroom Fully Detached Duplex,Old Ikoyi Ikoyi Lagos,₦,"950,000,000",0,0,0,5 beds,5 baths,6 Toilets,Old Ikoyi
2998,4 Bedroom Penthouse With A Bq,Old Ikoyi Ikoyi Lagos,₦,"180,000,000",0,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
2999,Land,Awolowo Road Ikoyi Lagos,₦,"220,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3000,Storey Buildings,Glover Road Ikoyi Lagos,₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3001,5 Bedroom Detached Duplex,Ikoyi Lagos,₦,"850,000,000",1,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
3002,3 Bedroom Flats,Glover Road Ikoyi Lagos,₦,"800,000,000",0,0,0,3 beds,0 baths,0 Toilets,Other Ikoyi
3003,Exquisitely Finished 5 Bedrooms Detached Duplex,Parkview Estate Ikoyi Parkview Estate Ikoyi Lagos,₦,"550,000,000",0,0,0,5 beds,5 baths,6 Toilets,Parkview
3004,5bedroom Fully Detached Duplex,Banana Island Ikoyi Banana Island Ikoyi Lagos,₦,"500,000,000",0,1,0,5 beds,5 baths,6 Toilets,Banana Island
3005,5 Bedroom Penthouses,Old Ikoyi Old Ikoyi Ikoyi Lagos,$,"2,500,000",0,0,0,5 beds,5 baths,6 Toilets,Old Ikoyi
3006,3 Bedroom Flat Apartment With Bq,Ikoyi Ikoyi Lagos,₦,"150,000,000",0,1,0,3 beds,3 baths,4 Toilets,Other Ikoyi
3007,3 Bedroom Flat With Bq,Old Ikoyi Ikoyi Lagos,₦,"180,000,000",0,1,0,3 beds,3 baths,4 Toilets,Old Ikoyi
3008,Duplex With Bq,George Road Ikoyi Lagos,₦,"400,000,000",0,0,0, beds, baths, Toilets,Other Ikoyi
3009,"Standard Automated 5 Bedroom Detached Duplex With Swimming Pool Cinema, Etc.",Ikoyi Lagos,₦,"950,000,000",0,1,0,5 beds,5 baths,7 Toilets,Other Ikoyi
3010,Exquisitely Finished 5 Bedroom Detached Smart House,Ikoyi Lagos,₦,"900,000,000",0,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
3011,Well Built 5 Bedroom?? Fully Detached Houses With 2 Rooms Bq All Rooms Ensuite In A Clean & Secured Environment At Banana Island.,Banana Island Ikoyi Lagos,₦,"1,300,000,000",0,1,0,5 beds,6 baths,6 Toilets,Banana Island
3012,2800m2 Water Front Land In Good Location,Osborne Phase2 Osborne Foreshore Estate Ikoyi Lagos,₦,"1,000,000,000",0,0,0, beds, baths, Toilets,Foreshore
3013,4 Units Of 5bedroom(all En Suite) Terrace,Osborne Foreshore Estate Ikoyi Lagos,₦,"980,000,000",0,0,0,5 beds,5 baths,6 Toilets,Foreshore
3014,5 Bedroom Fully Detached,Old Ikoyi Ikoyi Lagos,₦,"750,000,000",0,0,0,5 beds,5 baths,6 Toilets,Old Ikoyi
3015,4 Bedroom Penthouse,Old Ikoyi Ikoyi Lagos,₦,"180,000,000",0,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
3016,6 Bedroom Fully Detached House,Off Banana Island Ikoyi Banana Island Ikoyi Lagos,₦,"1,600,000,000",0,1,0,6 beds,6 baths,7 Toilets,Banana Island
3017,10 Unit Of 3 Bedroom Flat With Bq,Ikoyi Lagos,₦,"2,300,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3018,Decently Built 4 Bedroom Terrace Duplex With Bq,Ikoyi Ikoyi Lagos,₦,"250,000,000",1,1,0,4 beds,4 baths,5 Toilets,Other Ikoyi
3019,Luxury 5 Bedroom Detached Duplex,Banana Island Ikoyi Lagos,₦,"1,600,000,000",0,1,0,5 beds,5 baths,6 Toilets,Banana Island
3020,Duplexes With Bq,Fowler Road Ikoyi Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3021,Beautifully 3 Bedroom Flat Apartment With Bq,Ikoyi Ikoyi Lagos,₦,"210,000,000",0,1,0,3 beds,3 baths,4 Toilets,Other Ikoyi
3022,5 Bedroom Fully Detached Duplex,Banana Island Ikoyi Lagos,₦,"1,200,000,000",0,0,0,5 beds,0 baths,0 Toilets,Banana Island
3023,Brand New 5bedroom Fully Detached Duplex With 2 Room Bq,Banana Island Ikoyi Lagos,₦,"1,200,000,000",0,1,0,5 beds,5 baths,6 Toilets,Banana Island
3024,Luxury 6 Bedroom Mansion With Swimming Pool, Ikoyi Lagos,₦,"1,400,000,000",0,1,0,6 beds,0 baths,0 Toilets,Other Ikoyi
3025,4 Bedroom Semi Detached Duplex,Ikoyi Lagos,₦,"55,000,000",0,1,0,4 beds,5 baths,5 Toilets,Other Ikoyi
3026,Newly Built 4 Bedroom Semi Detached Duplex,Ikoyi Lagos,₦,"55,000,000",0,1,0,4 beds,5 baths,5 Toilets,Other Ikoyi
3027,Plots Of Land,Banana Island Ikoyi Lagos,₦,"1,350,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
3028,4 Bedroom Terraced Apartment,Banana Island Ikoyi Lagos,₦,"450,000,000",0,0,0,4 beds,4 baths,5 Toilets,Banana Island
3029,Fully Fitted 3 Bedroom Apartment,Banana Island Ikoyi Lagos,₦,"300,000,000",0,0,0,3 beds,3 baths,4 Toilets,Banana Island
3030,1000 Sqm Prime Land,Off Bourdillon Road Ikoyi Lagos,₦,"900,000,000",0,0,0, beds, baths, Toilets,Other Ikoyi
3031,Land,Bourdillon Road Ikoyi Lagos,₦,"4,650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3032,Land,Bourdillon Road Bourdillon Ikoyi Lagos,₦,"4,650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3033,Land,Off Bourdillon Road Old Ikoyi Ikoyi Lagos,₦,"950,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
3034,Luxury 4 Bed Maisonette,Old Ikoyi Ikoyi Lagos,₦,"365,000,000",1,0,0,4 beds,4 baths,5 Toilets,Old Ikoyi
3035,Luxury 3 Bedroom Apartment,Old Ikoyi Ikoyi Lagos,₦,"180,000,000",1,0,0,3 beds,3 baths,4 Toilets,Old Ikoyi
3036,4 Bedroom Detached House With Bq,Banana Island Road Ikoyi Lagos,₦,"335,000,000",1,0,0,4 beds,4 baths,5 Toilets,Banana Island
3037,"2,500sqm Land",Banana Island Ikoyi Lagos,₦,"1,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
3038,10 Blocks Of 3 Bedroom Flats,Off 2nd Avenue Ikoyi Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3039,10 Blocks Of 3 Bedroom Flats,Off 2nd Avenue Ikoyi Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3040,690sqm Land,Awolowo Road Ikoyi Lagos,₦,"220,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3041,Luxury 4 Bedroom Riverside Apartment,Old Ikoyi Ikoyi Lagos,₦,"260,000,000",0,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
3042,Land,Ikoyi Lagos,₦,"1,150,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3043,"Furnished 5bedrooms Detached House,",Off Queens Drive Old Ikoyi Ikoyi Lagos,₦,"3,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
3044,Luxury 5 Bedroom Detached Duplex,Banana Island Ikoyi Lagos,₦,"900,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
3045,"1,093sqm Dry Land",Parkview Estate Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Parkview
3046,6 Bedrooms Terrace Duplex,Banana Island Ikoyi Lagos,₦,"560,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
3047,3100 Sqm Of Land,Osborne 2 Ikoyi Lagos,₦,"1,600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3048,Plots Of Land,Ruxton Avenue Ikoyi Lagos,₦,"2,240,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3049,Acres Of Land,Ikoyi Lagos,₦,"3,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3050,"2,071sqm Land",Mekuwen Road Ikoyi Lagos,₦,"750,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3051,2000sqm Land,Ikoyi Lagos,₦,"650,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3052,Plots Of Land,Ikoyi Lagos,₦,"1,600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3053,2000sqm Land,Adeyemi Lawson Ikoyi Lagos,₦,"650,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3054,1661.827 Land,Oba Elegushi Road Ikoyi Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3055,"3,578sqm Land",Queens Drive Ikoyi Lagos,₦,"750,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3056,2997sqm Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Foreshore
3057,2000sqm Land,Osborne 1 Ikoyi Lagos,₦,"500,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3058,800sqms Land,Osborne Phase One Ikoyi Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3059,"1,340sqm Land",Osborne Layout Ilubirin Ikoyi Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3060,Plots Of Land,Kingway Road Old Ikoyi Ikoyi Lagos,₦,"750,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
3061,Luxury 2 Bedroom Apartments,Ikoyi Lagos,₦,"170,000,000",1,0,0,2 beds,3 baths,3 Toilets,Other Ikoyi
3062,Land,Royal Palm Drive Osborne Phase 2 Ikoyi Lagos,₦,"350,000,000",1,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3063,8 Plots Of Water Front Land,Zone L Water Front Banana Island Ikoyi Lagos,₦,"550,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
3064,Super Luxury 3 Bedroom Apartments,Ikoyi Lagos,₦,"320,000,000",0,0,1,3 beds,4 baths,4 Toilets,Other Ikoyi
3065,Luxury 3 Bedroom Apartments,Ikoyi Lagos,₦,"180,000,000",1,0,0,3 beds,4 baths,4 Toilets,Other Ikoyi
3066,Land,Banana Island Ikoyi Lagos,₦,"600,000,000",1,0,0,0 beds,0 baths,0 Toilets,Banana Island
3067,4 Bedroom Duplex,Parkview Estate Ikoyi Lagos,₦,"270,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
3068,6 Bedroom Fully Detached,Banana Island Ikoyi Lagos,₦,2/day,1,1,1,6 beds,7 baths,6 Toilets,Banana Island
3069,Land,Banana Island Ikoyi Lagos,₦,"1,000,000/month",1,1,1,4 beds,4 baths,4 Toilets,Banana Island
3070,Standard Modern Vacant 4floors,Ikoyi Ikoyi Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3071,450sqm Mixed Use Land,Ikoyi Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3072,Newly Built 6 Bedroom Detached Duplex,Ikoyi Lagos,₦,"2,000,000,000",0,0,0,6 beds,8 baths,8 Toilets,Other Ikoyi
3073,Newly Built 2 Bedroom Apartment,Ikoyi Lagos,₦,"170,000,000",1,1,0,2 beds,2 baths,3 Toilets,Other Ikoyi
3074,Land,Ikoyi Lagos,₦,"5,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3075,Land,Ikoyi Lagos,₦,"760,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3076,2 Bedroom Apartment,Ikoyi Lagos,₦,"160,000,000",1,0,0,2 beds,2 baths,0 Toilets,Other Ikoyi
3077,"6 Bedroom Fully Detached Duplex With Elevator, Swimming Pool",Old Ikoyi Ikoyi Lagos,₦,"2,000,000,000,000",0,1,0,6 beds,6 baths,8 Toilets,Old Ikoyi
3078,Massive 5 Bedroom Detached House With Elevator And Swimming Pool,Ikoyi Lagos,₦,"950,000,000",0,1,0,5 beds,5 baths,7 Toilets,Other Ikoyi
3079,Land,Ikoyi Lagos,₦,"3,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3080,Contemporary 5 Bedroom Fully Detached Duplex With 3 Rooms Bq,"Shoreline Estate, Off Turnbull Road Banana Island Ikoyi Lagos",₦,"450,000,000",0,1,0,5 beds,6 baths,6 Toilets,Banana Island
3081,5 Bedroom Fully Detached Duplex With Swimming Pool,Banana Island Ikoyi Lagos,₦,"900,000,000",0,1,0,5 beds,5 baths,7 Toilets,Banana Island
3082,3 Bedroom Apartment With Bq,Banana Island Ikoyi Lagos,₦,"220,000,000",0,1,0,3 beds,3 baths,4 Toilets,Banana Island
3083,5 Bedroom Semi Detached Duplex,Banana Island Banana Island Ikoyi Lagos,₦,"580,000,000",0,1,1,5 beds,5 baths,6 Toilets,Banana Island
3084,Newly Built 3 Bedroom Apartment,Gerard Road Ikoyi Lagos,₦,"180,000,000",1,1,0,3 beds,3 baths,4 Toilets,Other Ikoyi
3085,"4 Bedroom Terrace Duplex With Gym, Swimming Pool And Maid Room",Banana Island Ikoyi Lagos,₦,"700,000,000",0,1,0,4 beds,4 baths,6 Toilets,Banana Island
3086,4 Bedroom Apartment,Ikoyi S.w Ikoyi Lagos,₦,"180,000,000",1,0,0,4 beds,4 baths,4 Toilets,Other Ikoyi
3087,4 Bedroom Masionette,Ikoyi Lagos,₦,"180,000,000",0,1,0,4 beds,4 baths,5 Toilets,Other Ikoyi
3088,Executive Newly Built 5 Bedroom Fully Detached Duplex With Swimming Pool And 2 Bq,Banana Island Ikoyi Lagos,₦,"1,600,000,000",0,0,0,5 beds,6 baths,6 Toilets,Banana Island
3089,Luxury 4 Bedroom Terrece Duplex With 2 Room Bq,Banana Island Banana Island Ikoyi Lagos,₦,"450,000,000",0,0,0,4 beds,4 baths,4 Toilets,Banana Island
3090,Newly Built 2 Bedroom Apartment,Ikoyi Lagos,₦,"170,000,000",1,1,0,2 beds,2 baths,3 Toilets,Other Ikoyi
3091,New Modern 4 Bedroom Maisonette,Old Ikoyi Ikoyi Lagos,₦,"500,000,000",0,1,1,4 beds,4 baths,5 Toilets,Old Ikoyi
3092,3000sqm Waterfront Land,Alexander Road Ikoyi Bourdillon Ikoyi Lagos,₦,"700,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3093,5 Bedroom Semi Detached Duplex, Old Ikoyi Ikoyi Lagos,₦,"330,000,000",0,1,0,5 beds,5 baths,5 Toilets,Old Ikoyi
3094,Tastefully Finished 3 Bedroom Apartment,Ikoyi Lagos,₦,"150,000,000",1,1,0,3 beds,0 baths,0 Toilets,Other Ikoyi
3095,4 Bedroom Penthouse Apartment,Old Ikoyi Ikoyi Lagos,₦,"500,000,000",1,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
3096,Newly Built 3 Bedroom Apartment With A Bq,Ikoyi Lagos,₦,"150,000,000",1,1,0,3 beds,3 baths,3 Toilets,Other Ikoyi
3097,4 Bedroom Penthouse,Ikoyi Lagos,₦,"450,000,000",0,1,0,4 beds,4 baths,6 Toilets,Other Ikoyi
3098,Brand New 5 Bedroom Fully Detached Duplex Smart Home,Old Ikoyi Ikoyi Lagos,₦,"900,000,000",0,1,0,5 beds,5 baths,6 Toilets,Old Ikoyi
3099,3 Bedroom Flat Apartment,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"180,000,000",0,1,0,3 beds,3 baths,3 Toilets,Onikoyi
3100,"4313 Sqm Land On Alexander Road, Ikoyi",Alexander Road Bourdillon Ikoyi Lagos,₦,"4,000,000,000",0,0,0, beds, baths, Toilets,Other Ikoyi
3101,5 Bedroom Terrace Duplex,Banana Island Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,5 baths,7 Toilets,Banana Island
3102,4 Bedroom Townhouse,Ikoyi Lagos,₦,"250,000,000",1,0,0,4 beds,4 baths,4 Toilets,Other Ikoyi
3103,Newly Built 5 Bedroom Semi Detached With A Bq,Banana Island Ikoyi Lagos,₦,"700,000,000",0,1,0,5 beds,5 baths,7 Toilets,Banana Island
3104,Super Luxurious High Rise 4 Bedroom Maisonette With Bq,Elizabeth Grace Court 3 Osborne Foreshore Estate Ikoyi Lagos,₦,"130,000,000",0,1,0,4 beds,5 baths,5 Toilets,Foreshore
3105,5 Bedroom Contemporary Detached Duplex,Banana Island Ikoyi Lagos,₦,"1,900,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
3106,3 Bedroom Apartment,Old Ikoyi Ikoyi Lagos,₦,"150,000,000",0,1,0,3 beds,3 baths,4 Toilets,Old Ikoyi
3107,"5 Bedroom Fully Detached House With Elevator, Cinema, Swimming Pool",Old Ikoyi Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,5 baths,7 Toilets,Old Ikoyi
3108,Opulent Quality 5 Bed Fully Detached Duplex,Ikoyi Lagos,₦,"650,000,000",0,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
3109,Fully Serviced 4bedroom Duplex,Osborne Ikoyi Lagos,₦,"280,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3110,Premium Land,Oniru Ikoyi Lagos Ikoyi S.w Ikoyi Lagos,₦,"3,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3111,5400sqms Land,Gerard Road Ikoyi Lagos,₦,"3,780,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3112,Charming And Elegantly Built 7 Bedroom Duplex Mansion With Private Jetty,Banana Island Ikoyi Lagos,₦,"8,000,000,000",0,0,0,7 beds,7 baths,8 Toilets,Banana Island
3113,Land,Osborne Phase 2 Osborne Foreshore Estate Ikoyi Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Foreshore
3114,Newly Built Luxury 5 Bedroom Semi Detached Duplex With Bq,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"360,000,000",1,1,0,5 beds,5 baths,6 Toilets,Onikoyi
3115,Direct Sale Of 3500sqm Of Land In Osborne Phase 2,Osborne Phase Ii Osborne Foreshore Estate Ikoyi Lagos,₦,"500,000",0,0,0, beds, baths, Toilets,Foreshore
3116,Beautifully Built 4 Bedroom Maisonette With Bq,Ikoyi Lagos,₦,"170,000,000",0,1,0,4 beds,4 baths,4 Toilets,Other Ikoyi
3117,Newly Built 5 Bedroom Detached,Banana Island Ikoyi Lagos Banana Island Ikoyi Lagos,₦,"750,000,000",0,1,0,0 beds,0 baths,0 Toilets,Banana Island
3118,Opulent Quality 5 Bed Fully Detached Duplex,Ikoyi Lagos,₦,"650,000,000",0,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
3119,New 4 Bedroom Semi Detached Duplex With Bq At Parkview Estate Ikoyi,Parkview Estate Ikoyi Parkview Estate Ikoyi Lagos,₦,"180,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
3120,"Exquisitely Finished 6 Bedroom Fully Detached Duplex, Rooftop Terrace, Communal Pool And 2 Room Bq",Banana Island Ikoyi Lagos,$,"1,500,000",1,1,0,6 beds,6 baths,7 Toilets,Banana Island
3121,4 Bedroom Semi Detached Duplex,Banana Island Ikoyi S.w Ikoyi Lagos,₦,"300,000,000",0,1,0,4 beds,4 baths,5 Toilets,Other Ikoyi
3122,An Exquisite 4 Bedroom Terrace,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"250,000,000",0,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
3123,"Super Spacious 5 Bed Luxury Maisonette With Swimming Pool, Gym And Elevator",Ikoyi Lagos,₦,"5,000,000",1,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
3124,Land,Old Ikoyi Ikoyi Lagos,₦,"5,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
3125,1 Unite Of 4 Bedroom Maisonette And 5 Units Of 3bedroom Flat With 1roomm Bq,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"200,000,000",0,1,0,3 beds,3 baths,3 Toilets,Old Ikoyi
3126,15 Plots Of Land,Parkview Estate Ikoyi Lagos,₦,"7,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Parkview
3127,Joint Venture Land,Falomo Falomo Ikoyi Lagos,₦,"3,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3128,5 Bedroom Maisonette,Old Ikoyi Ikoyi Lagos,$,"2,000,000",0,1,0,5 beds,5 baths,6 Toilets,Old Ikoyi
3129,Land,Bourdillon Ikoyi Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
3130,7 Bedrooms Mansion,Banana Island Ikoyi Banana Island Ikoyi Lagos,₦,"5,000,000,000",0,1,0,7 beds,7 baths,8 Toilets,Banana Island
3131,Luxury 5 Bedroom Automated Maisonette,Ikoyi Lagos,$,"2,000,000",1,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
3132,New Fully Detached 4 Bedroom Duplex With Bq, Parkview Estate Ikoyi Lagos,₦,"360,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
3133,Exquisite 3 Bedroom Flat With Boys Quarters,"New Ikoyi, In Close Proximity With Banana Island Ikoyi Lagos",₦,"225,000,000",1,1,0,3 beds,3 baths,4 Toilets,Banana Island
3134,4 Bedroom Semi Detached Duplex,Banana Island Ikoyi Lagos Banana Island Ikoyi Lagos,₦,"260,000,000",0,1,0,4 beds,4 baths,5 Toilets,Banana Island
